"","Subject","Treatment","Sex","Gonad","Scorer","SniffAnoDur","SniffHeadDur","DigDur","ActiveHDur","InactiveDur","GroomDur","AvoidDur","SubDur","DefenseDur","OpenAggDur","RitAggDur","ActiveVDur","ApproachDur","StereoDur","DomDur","SniffBodyDur","InactiveTogetherDur","FollowDur","StretchEv","SniffAnoEv","SniffHeadEv","DigEv","ActiveHEv","InactiveEv","GroomEv","AvoidEv","AttackDelEv","SubEv","AttackRecEv","DefenseEv","OpenAggEv","RitAggEv","ActiveVEv","ApproachEv","StereoEv","DomEv","SniffBodyEv","InactiveTogetherEv","FollowEv","TotalActivityOccur","TotalActivityDuration","TotalSocialOccur","TotalSocialDuration","AgonisticDeliveredOccur","AgonisticDeliveredDuration","AgonisticReceivedOccur","AgonisticReceivedDuration","AgonisticTotalOccur","AgonisticTotalDuration","DominanceScoreOccur","DominanceScoreDuration","SocialInvestigationOccur","SocialInvestigationDuration","NonSocialOccur","NonSocialDuration","NonSocialLocomotorOccur","NonSocialLocomotorDuration","InactiveNonSocialOccur","InactiveNonSocialDuration","TransAgonisticTotalDuration","TransAgonisticTotalOccur","TransAgonisticDeliveredDuration","TransAgonisticDeliveredOccur","TransAgonisticReceivedDuration","TransAgonisticReceivedOccur","TransNonSocialDuration","TransNonSocialOccur","TransInactiveNonSocialDuration","TransInactiveNonSocialOccur","TransFollowDur","TransFollowEv","TransDomEv","TransAttackDel","TransAttackRec","TransAvoidDur","TransAvoidEv","TransSubDur","TransSubEv","TransRitAggDur","TransRitAggEv","TransDefenseDur","TransDefenseEv","TransInactiveTogetherDur","TransInactiveTogetherEv","TransSniffHeadEv","TransStretchEv","TransDigDur","TransDigEv","TransInactiveDur","TransInactiveEv"
"354"," E38-02F","T","F","GDX"," Colin",73487,81037,1632,173710,22746,636075,0,108724,0,0,38,151691,0,0,352331,135175,59764,3590,0,49,48,1,141,2,69,0,0,13,0,0,0,1,50,0,0,28,87,11,3,421,1081415,240,814146,31,355921,13,108724,44,464645,18,247197,184,289699,263,985854,192,327033,71,658821,13.0490311043183,3.80666248977032,12.7824668847044,3.46573590279973,11.5965770374658,2.63905732961526,13.801264563947,5.57594910314632,13.3982086707778,4.27666611901606,8.18618599422608,1.38629436111989,3.36729582998647,0,0,0,0,11.5965770374658,2.63905732961526,3.66356164612965,0.693147180559945,0,0,10.9981754843121,2.484906649788,3.89182029811063,0,7.39817409297047,0.693147180559945,10.0321885475519,1.09861228866811
"355"," E38-03F","T","F","SHAM"," Colin",100309,310199,0,153059,435,319540,0,22680,0,0,0,230510,0,0,303665,279326,68274,12003,0,74,119,0,167,1,45,0,0,7,0,0,0,0,79,0,0,77,164,10,18,705,1411751,469,1096456,95,315668,7,22680,102,338348,88,292988,357,689834,292,703544,246,383569,46,319975,12.7318331861366,4.63472898822964,12.6624494752363,4.56434819146784,10.0292828485804,2.07944154167984,13.4638871193757,5.68017260901707,12.6760012719633,3.85014760171006,9.39299520656026,2.94443897916644,4.35670882668959,0,0,0,0,10.0292828485804,2.07944154167984,0,0,0,0,11.1312989463419,2.39789527279837,4.78749174278205,0,0,0,6.07764224334903,0.693147180559945
"356"," E38-04F","T","F","GDX"," Colin",71599,250893,0,193402,2996,86970,0,78602,0,0,4331,152763,0,0,660119,236649,54817,6859,0,49,112,0,162,2,32,0,0,13,0,0,0,3,53,0,0,94,155,20,10,651,1655217,456,1363869,104,666978,13,78602,117,745580,91,588376,316,559141,249,436131,215,346165,34,89966,13.5219190591962,4.77068462446567,13.4105138401442,4.65396035015752,11.2721651456279,2.63905732961526,12.9857002288045,5.52146091786225,11.4071982154071,3.55534806148941,8.83346272071993,2.39789527279837,4.55387689160054,0,0,0,0,11.2721651456279,2.63905732961526,8.37378460812088,1.38629436111989,0,0,10.9117738861559,3.04452243772342,4.72738781871234,0,0,0,8.00536706731666,1.09861228866811
"357"," E38-05M","T","M","GDX"," Colin",52976,80081,0,191174,10681,460803,0,62511,0,0,0,276959,0,0,117916,159537,382646,4716,0,39,34,0,166,6,56,0,0,12,0,0,0,0,69,0,0,11,88,22,3,422,945870,209,860383,14,122632,12,62511,26,185143,2,60121,161,292594,297,939617,235,468133,62,471484,12.1288891796595,3.29583686600433,11.7169514342911,2.70805020110221,11.0431138172949,2.56494935746154,13.7532286886715,5.6970934865054,13.063642567188,4.14313472639153,8.45892828328426,1.38629436111989,2.484906649788,0,0,0,0,11.0431138172949,2.56494935746154,0,0,0,0,12.8548681721446,3.13549421592915,3.55534806148941,0,0,0,9.27631536089972,1.94591014905531
"358"," E38-06M","T","M","SHAM"," Colin",153946,200391,1452,215574,10260,312645,0,9420,2097,2559,69089,223241,0,0,162217,364057,66873,6179,1,77,72,1,192,6,69,0,64,2,0,2,2,15,101,0,0,41,158,7,9,737,1410222,450,1036828,114,168396,4,11517,118,179913,110,156879,308,718394,369,763172,294,440267,75,322905,12.1002342379224,4.77912349311153,12.0340795659048,4.74493212836325,9.35166630806662,1.6094379124341,13.5452400211319,5.91350300563827,12.6851165381779,4.33073334028633,8.72907355045174,2.30258509299405,3.73766961828337,4.17438726989564,0,0,0,9.15069651904867,1.09861228866811,11.1431652814828,2.77258872223978,7.64873978895624,1.09861228866811,11.1105655308155,2.07944154167984,4.29045944114839,0.693147180559945,7.28138566357028,0.693147180559945,9.23610557986221,1.94591014905531
"359"," E39-01F","T","F","REP"," Colin",192334,332691,0,153519,5729,135748,0,123263,0,0,0,42470,0,0,178967,418230,212620,4429,0,112,111,0,156,4,48,0,0,32,0,0,0,0,23,0,0,23,195,39,9,661,1445903,521,1462534,32,183396,32,123263,64,306659,0,60133,418,943255,231,337466,179,195989,52,141477,12.6334949209904,4.17438726989564,12.1194084809826,3.49650756146648,11.7220836757177,3.49650756146648,12.7292230067364,5.44673737166631,11.8598995069458,3.97029191355212,8.39615486303918,2.30258509299405,3.17805383034795,0,0,0,0,11.7220836757177,3.49650756146648,0,0,0,0,12.2672665170579,3.68887945411394,4.71849887129509,0,0,0,8.65347080970879,1.6094379124341
"360"," E39-02F","T","F","GDX"," Colin",92623,268160,5413,226133,0,251547,0,21484,0,0,0,147594,0,2521,270904,435043,77957,621,0,59,94,3,216,0,51,0,0,10,0,0,0,0,57,0,1,37,188,18,1,666,1470496,407,1166792,38,271525,10,21484,48,293009,28,250041,341,795826,328,633208,276,379140,51,251547,12.5879620171096,3.89182029811063,12.5118131780436,3.66356164612965,9.9751102962091,2.39789527279837,13.3585558204066,5.79605775076537,12.4353891051822,3.95124371858143,6.43294009273918,0.693147180559945,3.63758615972639,0,0,0,0,9.9751102962091,2.39789527279837,0,0,0,0,11.2639254991108,2.94443897916644,4.55387689160054,0,8.59674347017425,1.38629436111989,0,0
"361"," E39-03F","T","F","GDX"," Colin",128962,244999,0,120272,0,133536,0,467660,0,0,612,43363,0,0,202525,338202,119027,842,0,81,83,0,136,0,24,0,1,66,0,0,0,1,22,0,0,43,189,21,1,623,1547437,486,1502829,45,203367,66,467660,111,671027,-21,-264293,353,712163,182,297171,158,163635,24,133536,13.4165661438462,4.71849887129509,12.2227724247526,3.8286413964891,13.0554989534507,4.20469261939097,12.602066374736,5.20948615284142,11.8021338719805,3.2188758248682,6.73696695800186,0.693147180559945,3.78418963391826,0.693147180559945,0,0,0,13.0554989534507,4.20469261939097,6.41836493593621,0.693147180559945,0,0,11.687114038534,3.09104245335832,4.43081679884331,0,0,0,0,0
"362"," E39-04F","T","F","GDX"," Colin",154674,250514,0,186326,7013,160185,0,91909,0,0,2450,194541,0,0,84347,414599,249830,3612,0,93,102,0,203,6,49,0,0,13,0,0,0,1,80,0,0,30,192,33,5,719,1382972,469,1251935,35,87959,13,91909,48,179868,22,-3950,387,819787,338,548065,283,380867,55,167198,12.0999840871358,3.89182029811063,11.3846374446687,3.58351893845611,11.4285651163522,2.63905732961526,13.2141509966343,5.82600010738045,12.0269399987536,4.02535169073515,8.19229373114764,1.79175946922805,3.43398720448515,0,0,0,0,11.4285651163522,2.63905732961526,7.80425138352811,0.693147180559945,0,0,12.4285399682534,3.52636052461616,4.63472898822964,0,0,0,8.85566343070012,1.94591014905531
"363"," E39-05M","T","M","SHAM"," Colin",44116,330988,0,260828,4004,396901,0,1019,0,4883,122960,334428,0,0,66699,223196,4520,5458,1,29,162,0,293,4,117,0,102,1,0,0,3,37,172,0,0,31,150,3,6,987,1394575,525,803839,139,72157,1,1019,140,73176,138,71138,342,598300,586,996161,465,595256,121,400905,11.2006364429256,4.94875989037817,11.1866134381662,4.9416424226093,6.92755790627832,0.693147180559945,13.811665173943,6.3750248198281,12.9014822648444,4.80402104473326,8.60502090178176,1.94591014905531,3.46573590279973,4.63472898822964,0,0,0,6.92755790627832,0.693147180559945,11.7196225109055,3.63758615972639,0,0,8.41648848729461,1.38629436111989,5.09375020080676,0.693147180559945,0,0,8.29529885950246,1.6094379124341
"364"," E39-06M","T","M","REP"," Colin",217300,175478,9095,223394,16521,293216,0,38416,1310,0,0,301138,0,0,176888,264623,54109,28512,0,112,81,2,240,9,69,0,0,14,0,1,0,0,105,0,0,20,170,10,24,769,1436154,432,956636,44,205400,15,39726,59,245126,29,165674,363,657401,425,843364,347,533627,78,309737,12.4095317225679,4.0943445622221,12.2327194450139,3.80666248977032,10.5897863362672,2.77258872223978,13.6451551207377,6.05443934626937,12.6434820578208,4.36944785246702,10.2581154026072,3.2188758248682,3.04452243772342,0,0,0,0,10.5562553489427,2.70805020110221,0,0,7.1785454837637,0.693147180559945,10.8987742906368,2.39789527279837,4.40671924726425,0,9.11559003543037,1.09861228866811,9.71244810512245,2.30258509299405
"365"," E40-01F","T","F","REP"," Colin",79800,259356,0,175501,0,259737,498,51095,0,0,9486,130674,0,0,433795,345439,43131,11488,0,51,89,0,137,0,56,1,0,6,0,0,0,4,62,0,0,56,162,10,12,580,1497132,391,1234088,68,445283,7,51593,75,496876,61,393690,302,684595,255,565912,199,306175,56,259737,13.1160977895399,4.33073334028633,13.0064675598311,4.23410650459726,10.851160665639,2.07944154167984,13.2461956351233,5.54517744447956,12.4674287096267,4.04305126783455,9.34914533485336,2.56494935746154,4.04305126783455,0,0,6.21260609575152,0.693147180559945,10.8414614952414,1.94591014905531,9.15767771939288,1.6094379124341,0,0,10.672020460002,2.39789527279837,4.49980967033027,0,0,0,0,0
"366"," E40-02F","T","F","SHAM"," Colin",138522,288046,0,139469,0,190867,0,269991,0,0,0,73984,0,0,18060,441871,225845,13345,0,98,142,0,165,0,50,0,0,41,0,0,0,0,23,0,0,7,243,34,17,736,1383288,582,1395680,24,31405,41,269991,65,301396,-17,-238586,483,868439,238,404320,188,213453,50,190867,12.6161836115749,4.18965474202643,10.3547542364449,3.2188758248682,12.5061476079119,3.73766961828337,12.9099643959074,5.47646355193151,12.159337368633,3.93182563272433,9.49897199346355,2.89037175789616,2.07944154167984,0,0,0,0,12.5061476079119,3.73766961828337,0,0,0,0,12.3276086300559,3.55534806148941,4.96284463025991,0,0,0,0,0
"367"," E40-03F","T","F","SHAM"," Colin",97701,461038,0,101454,0,93886,0,112200,0,0,0,53280,963,24,147603,561773,163626,6452,0,66,160,0,131,0,19,0,1,44,0,0,0,0,26,1,1,50,253,43,11,744,1542488,629,1551356,62,154055,44,112200,106,266255,18,41855,480,1121475,177,248644,157,154734,19,93886,12.4922135309631,4.67282883446191,11.9450714516597,4.14313472639153,11.628047184687,3.80666248977032,12.4237814553543,5.18178355029209,11.4498472104575,2.99573227355399,8.77230041793584,2.484906649788,3.93182563272433,0.693147180559945,0,0,0,11.628047184687,3.80666248977032,0,0,0,0,12.0053447262085,3.78418963391826,5.08140436498446,0,0,0,0,0
"368"," E4-01","C","F","GDX"," Colin",181176,334434,0,203218,16357,65501,0,308151,0,0,0,62731,0,0,153289,421498,49456,4189,0,66,100,0,164,10,21,0,0,46,0,0,0,0,36,0,0,26,172,11,4,614,1668686,425,1452193,30,157478,46,308151,76,465629,-16,-150673,338,937108,231,347807,200,265949,31,81858,13.0511466063133,4.34380542185368,11.9670473950248,3.43398720448515,12.6383484467149,3.85014760171006,12.7594058823629,5.44673737166631,11.3127535339933,3.46573590279973,8.34045601291618,1.6094379124341,3.29583686600433,0,0,0,0,12.6383484467149,3.85014760171006,0,0,0,0,10.808858884161,2.484906649788,4.61512051684126,0,0,0,9.70247235329492,2.39789527279837
"369"," E4-03","C","F","SHAM"," Colin",65458,55613,0,125968,0,211763,0,727436,0,0,0,196039,0,0,45524,295571,74805,1823,0,40,20,0,104,0,26,0,0,32,0,0,0,0,71,0,0,9,100,14,3,379,1513432,218,1266230,12,47347,32,727436,44,774783,-20,-680089,160,416642,201,533770,175,322007,26,211763,13.5603395598113,3.80666248977032,10.7652798590738,2.56494935746154,13.4972826763398,3.49650756146648,13.1877221870133,5.30826769740121,12.2632277260312,3.29583686600433,7.50878717063428,1.38629436111989,2.30258509299405,0,0,0,0,13.4972826763398,3.49650756146648,0,0,0,0,11.2226533746493,2.70805020110221,3.04452243772342,0,0,0,0,0
"370"," E4-05","C","F","REP"," Colin",64311,129858,24701,209010,0,156681,0,631041,0,0,8375,118292,0,0,50313,400842,6576,0,1,39,45,7,148,0,36,0,0,38,0,0,0,5,68,0,0,12,138,2,0,501,1636743,280,1291316,12,50313,38,631041,50,681354,-26,-580728,223,595011,259,508684,223,352003,36,156681,13.4318387415234,3.93182563272433,10.8260386473811,2.56494935746154,13.3551277003225,3.66356164612965,13.1395842434486,5.56068163101553,11.9619735525694,3.61091791264422,0,0,2.56494935746154,0,0,0,0,13.3551277003225,3.66356164612965,9.03312575255037,1.79175946922805,0,0,8.79133399330135,1.09861228866811,3.8286413964891,0.693147180559945,10.114639490998,2.07944154167984,0,0
"371"," E4-07","C","M","SHAM"," Colin",97715,180592,0,163250,42929,254371,0,13400,1152,0,41980,218278,0,0,293920,272386,218235,1792,0,36,46,0,116,10,37,0,14,4,0,1,0,3,61,0,0,22,89,14,1,393,1284465,230,1121172,37,295712,5,14552,42,310264,32,281160,171,550693,224,678828,177,381528,47,297300,12.6451820500045,3.76120011569356,12.5971446683507,3.63758615972639,9.58555243691333,1.79175946922805,13.428124533881,5.41610040220442,12.6025003725863,3.87120101090789,7.49164547360513,0.693147180559945,3.13549421592915,2.70805020110221,0,0,0,9.50308461002023,1.6094379124341,10.644972413958,1.38629436111989,7.05012252026906,0.693147180559945,12.2933323250235,2.70805020110221,3.85014760171006,0,0,0,10.6673261612186,2.39789527279837
"372"," E4-08","C","M","GDX"," Colin",208694,193472,0,173493,84162,244470,0,34007,0,0,0,100649,0,0,151644,474399,133794,1216,0,76,49,0,130,12,47,0,0,4,0,0,0,0,52,0,0,25,138,11,2,476,1337574,305,1197226,27,152860,4,34007,31,186867,23,118853,263,876565,241,602774,182,274142,59,328632,12.1381577642315,3.46573590279973,11.9372842907093,3.3322045101752,10.4343510700386,1.6094379124341,13.309299271749,5.48893772615669,12.7026969055929,4.0943445622221,7.10414409298753,1.09861228866811,3.25809653802148,0,0,0,0,10.4343510700386,1.6094379124341,0,0,0,0,11.8040640567702,2.484906649788,3.91202300542815,0,0,0,11.3405106737241,2.56494935746154
"373"," E41-01F","T","F","GDX"," Colin",136055,160442,6114,195253,0,307590,0,19427,0,0,10298,151014,0,0,451283,327400,23409,11715,0,58,54,1,155,0,46,0,0,8,0,0,0,3,40,0,0,59,147,11,13,538,1469001,353,1140029,72,462998,8,19427,80,482425,64,443571,259,623897,242,659971,196,352381,46,307590,13.0865828201235,4.39444915467244,13.0454801732388,4.29045944114839,9.87447060346564,2.19722457733622,13.3999526888602,5.49306144334055,12.6365262574079,3.85014760171006,9.36871070794762,2.63905732961526,4.0943445622221,0,0,0,0,9.87447060346564,2.19722457733622,9.2398020821258,1.38629436111989,0,0,10.060918560485,2.484906649788,4.00733318523247,0,8.71850004812127,0.693147180559945,0,0
"374"," E41-02F","T","F","REP"," Colin",106681,219318,828,213513,0,222740,0,167066,0,0,0,212764,0,0,229460,332896,80371,14363,0,53,72,1,178,0,66,0,0,22,0,0,0,0,71,0,0,28,117,25,13,555,1496889,330,1150155,41,243823,22,167066,63,410889,19,76757,242,658895,316,649845,250,427105,66,222740,12.9260808177537,4.15888308335967,12.4042019325296,3.73766961828337,12.0261502085454,3.13549421592915,13.3844906907242,5.75890177387728,12.3137649404764,4.20469261939097,9.57248035534597,2.63905732961526,3.36729582998647,0,0,0,0,12.0261502085454,3.13549421592915,0,0,0,0,11.2944211358044,3.25809653802148,4.29045944114839,0,6.7202201551353,0.693147180559945,0,0
"375"," E41-03F","T","F","REP"," Colin",152674,139661,0,104984,20589,209213,2557,505294,0,0,0,49777,0,0,26224,393003,184613,11411,0,92,54,0,99,3,43,1,0,33,0,0,0,0,15,0,0,7,162,32,14,477,1385585,395,1415437,21,37635,34,507851,55,545486,-13,-470216,308,685338,160,384563,114,154761,46,229802,13.2094342526239,4.02535169073515,10.5357163181267,3.09104245335832,13.1379453455306,3.55534806148941,12.8598655040116,5.08140436498446,12.3449776991419,3.85014760171006,9.34242071233339,2.70805020110221,2.07944154167984,0,0,7.84698098213879,0.693147180559945,13.1328976961192,3.52636052461616,0,0,0,0,12.1260224378285,3.49650756146648,4.00733318523247,0,0,0,9.93256080002184,1.38629436111989
"376"," E41-04M","T","M","GDX"," Colin",119941,151943,598,139325,92037,185446,0,431038,0,0,0,16286,0,0,108168,262756,278901,13561,0,79,60,1,123,25,38,0,0,48,0,0,0,0,10,0,0,10,130,64,12,473,1243616,403,1366308,22,121729,48,431038,70,552767,-26,-309309,269,534640,197,433692,134,156209,63,277483,13.22269366264,4.26267987704132,11.7095607564036,3.13549421592915,12.9739538522311,3.89182029811063,12.9800921895041,5.28826703069454,12.5335185528487,4.15888308335967,9.51502704324379,2.56494935746154,2.39789527279837,0,0,0,0,12.9739538522311,3.89182029811063,0,0,0,0,12.5386157446189,4.17438726989564,4.11087386417331,0,6.39526159811545,0.693147180559945,11.4299568142305,3.25809653802148
"377"," E41-05M","T","M","GDX"," Colin",103153,32339,0,107044,106032,256859,0,248337,0,0,0,86930,0,0,116613,151247,588729,2717,1,33,15,0,84,29,38,0,0,15,0,0,0,0,27,0,0,7,61,24,3,246,848380,159,1243135,10,119330,15,248337,25,367667,-5,-129007,110,286739,178,556865,111,193974,67,362891,12.8149356360342,3.25809653802148,11.6896564234509,2.39789527279837,12.4225460004633,2.77258872223978,13.2300799154604,5.18738580584075,12.8018605483178,4.21950770517611,7.90765159471109,1.38629436111989,2.07944154167984,0,0,0,0,12.4225460004633,2.77258872223978,0,0,0,0,13.2857229534598,3.2188758248682,2.77258872223978,0.693147180559945,0,0,11.5715056453987,3.40119738166216
"378"," E42-01F","T","F","SHAM"," Colin",287123,79963,0,49581,8410,159662,0,215699,0,0,0,16317,0,0,171646,382967,409656,18976,0,126,50,0,65,4,16,0,0,26,0,0,0,0,9,0,0,26,158,57,32,492,1222272,475,1566030,58,190622,26,215699,84,406321,32,-25077,334,750053,94,233970,74,65898,20,168072,12.9149012276918,4.44265125649032,12.1580529344855,4.07753744390572,12.2816438323772,3.29583686600433,12.3629524550357,4.55387689160054,12.0321536878168,3.04452243772342,9.85098299855398,3.49650756146648,3.29583686600433,0,0,0,0,12.2816438323772,3.29583686600433,0,0,0,0,12.9230755031818,4.06044301054642,3.93182563272433,0,0,0,9.03729565196244,1.6094379124341
"379"," E42-02F","T","F","REP"," ",32408,47736,2220,138421,9334,634927,0,142183,0,0,0,200059,0,0,259329,115238,211825,6320,0,22,15,1,86,6,51,0,0,10,0,0,0,0,35,0,0,12,43,21,5,229,943914,128,815039,17,265649,10,142183,27,407832,7,123466,80,195382,179,984961,122,340700,57,644261,12.9186130558691,3.3322045101752,12.4899349318791,2.89037175789616,11.8648772724398,2.39789527279837,13.8003583407298,5.19295685089021,13.3758607546508,4.06044301054642,8.7516327024723,1.79175946922805,2.56494935746154,0,0,0,0,11.8648772724398,2.39789527279837,0,0,0,0,12.2635204619336,3.09104245335832,2.77258872223978,0,7.70571282389443,0.693147180559945,9.14152605597582,1.94591014905531
"380"," E42-04M","T","M","REP"," Colin",278549,134692,0,172292,3026,152607,0,53920,0,0,594,110513,0,0,161872,427388,291201,13346,0,158,66,0,185,4,42,0,0,7,0,0,0,1,40,0,0,30,193,34,17,697,1353166,506,1361562,47,175218,7,53920,54,229138,40,121298,417,840629,271,438438,225,282805,46,155633,12.3420840852939,4.00733318523247,12.073791899093,3.87120101090789,10.8952752914083,2.07944154167984,12.9909759705133,5.605802066296,11.9552623758542,3.85014760171006,9.49904691947415,2.89037175789616,3.43398720448515,0,0,0,0,10.8952752914083,2.07944154167984,6.38856140554563,0.693147180559945,0,0,12.5817724634129,3.55534806148941,4.20469261939097,0,0,0,8.01532730902172,1.6094379124341
"381"," E42-06M","T","M","GDX"," Colin",94073,83088,0,138875,111923,169020,369,442428,0,0,0,109862,380,0,90025,189343,357503,13111,0,51,38,0,120,19,51,1,0,53,0,0,0,0,43,1,0,13,109,64,9,438,1161554,339,1270320,22,103136,54,442797,76,545933,-32,-339661,199,366884,233,529680,163,248737,70,280943,13.2102533682997,4.34380542185368,11.5438134805036,3.13549421592915,13.0008689630946,4.00733318523247,13.1800302175293,5.4553211153577,12.5459106401991,4.26267987704132,9.48128312042367,2.30258509299405,2.63905732961526,0,0,5.91350300563827,0.693147180559945,13.0000352785789,3.98898404656427,0,0,0,0,12.7869018298648,4.17438726989564,3.66356164612965,0,0,0,11.6255753485149,2.99573227355399
"382"," E43-01M","T","M","REP"," Colin",141628,221653,2568,183659,16779,254842,0,27850,0,0,0,155808,0,0,383077,214084,195748,2304,0,58,59,1,151,8,60,0,1,8,0,0,0,0,50,0,0,42,111,28,1,482,1332631,308,1186344,44,385381,8,27850,52,413231,36,357531,228,577365,270,613656,202,342035,68,271621,12.9317644575658,3.97029191355212,12.8619903291493,3.80666248977032,10.2346241513535,2.19722457733622,13.3271914191145,5.6021188208797,12.512166672859,4.23410650459726,7.74283595543075,0.693147180559945,3.76120011569356,0.693147180559945,0,0,0,10.2346241513535,2.19722457733622,0,0,0,0,12.1845885052832,3.36729582998647,4.0943445622221,0,7.85127199710988,0.693147180559945,9.7279429800212,2.19722457733622
"383"," E43-03M","T","M","SHAM"," Colin",65321,242367,7275,126031,399386,268617,0,51591,0,0,65103,140626,0,0,82898,182469,159827,8489,0,39,75,4,110,19,70,0,53,9,0,0,0,10,60,0,0,32,110,21,7,509,972170,356,858065,92,91387,9,51591,101,142978,83,39796,224,490157,263,941935,174,273932,89,668003,11.8704530453112,4.62497281328427,11.4228694577944,4.53259949315326,10.8511219006902,2.30258509299405,13.7556926106984,5.57594910314632,13.4120494405248,4.49980967033027,9.04664427930539,2.07944154167984,3.49650756146648,3.98898404656427,0,0,0,10.8511219006902,2.30258509299405,11.0837412702415,2.39789527279837,0,0,11.981853515989,3.09104245335832,4.33073334028633,0,8.89233653963801,1.6094379124341,12.8976861506109,2.99573227355399
"384"," E43-04M","T","M","REP"," Colin",71902,172508,1801,179536,30179,274927,2291,177492,0,0,136027,171969,0,0,16491,285984,277047,1846,1,29,64,1,118,9,57,1,91,22,0,0,0,17,51,0,0,8,92,24,1,496,1217847,350,1141588,100,18337,23,179783,123,198120,77,-161446,186,530394,236,658412,170,353306,66,305106,12.1966332341354,4.82028156560504,9.81673068860985,4.61512051684126,12.0995114092958,3.17805383034795,13.397587672986,5.46806014113513,12.6284178137388,4.20469261939097,7.52131798019924,0.693147180559945,2.19722457733622,4.52178857704904,0,7.73718007783463,0.693147180559945,12.0866864505002,3.13549421592915,11.8206160258803,2.89037175789616,0,0,12.5319460553559,3.2188758248682,4.17438726989564,0.693147180559945,7.49665243816828,0.693147180559945,10.3149347323218,2.30258509299405
"385"," E43-05M","T","M","SHAM"," Colin",20512,252638,79694,193421,0,498221,0,47615,0,0,74624,292664,0,0,114467,192908,32468,768,0,17,91,32,182,0,118,0,40,2,0,0,0,13,104,0,0,31,111,7,1,624,1269311,313,736000,72,115235,2,47615,74,162850,70,67620,219,466058,436,1064000,318,565779,118,498221,12.0005909513057,4.31748811353631,11.654737478426,4.29045944114839,10.7709241181928,1.09861228866811,13.8775468887329,6.07993319509559,13.1188010398075,4.77912349311153,6.64509096950564,0.693147180559945,3.46573590279973,3.71357206670431,0,0,0,10.7709241181928,1.09861228866811,11.2202308506949,2.63905732961526,0,0,10.3880410669633,2.07944154167984,4.52178857704904,0,11.2859621275532,3.49650756146648,0,0
"386"," E43-06F","T","F","GDX"," Colin",131176,190455,0,155962,28159,283695,6720,156711,0,0,0,82879,0,0,111122,500939,148786,3396,2,91,100,0,178,5,78,2,0,26,0,0,0,0,35,0,0,25,242,16,3,704,1339360,507,1249305,28,114518,28,163431,56,277949,0,-48913,435,822570,296,550695,213,238841,83,311854,12.5351965203816,4.04305126783455,11.6484960270747,3.36729582998647,12.0041522806675,3.36729582998647,13.2189382117414,5.6937321388027,12.6502936151751,4.43081679884331,8.13064796816058,1.38629436111989,3.25809653802148,0,0,8.81299223196997,1.09861228866811,11.9621650048632,3.29583686600433,0,0,0,0,11.9102710319731,2.83321334405622,4.61512051684126,1.09861228866811,0,0,10.245657810272,1.79175946922805
"387"," E44-03F","C","F","SHAM"," Colin",108738,188235,5414,166316,39371,320123,424,38377,0,0,0,165711,0,0,269161,390948,87370,18404,0,58,86,1,171,29,54,1,0,6,0,0,0,0,78,0,0,45,173,29,13,632,1351728,411,1101657,58,287565,7,38801,65,326366,51,248764,317,687921,333,696935,250,337441,83,359494,12.6957777940197,4.18965474202643,12.5692076780909,4.07753744390572,10.5662270706746,2.07944154167984,13.4544488634321,5.8111409929767,12.7924555478407,4.43081679884331,9.82037764581312,2.63905732961526,3.8286413964891,0,0,6.05208916892442,0.693147180559945,10.5552396577297,1.94591014905531,0,0,0,0,11.3779186988029,3.40119738166216,4.46590811865458,0,8.59692815943509,0.693147180559945,10.5808101827491,3.40119738166216
"388"," E44-04M","C","M","GDX"," Colin",197372,249292,0,175364,36324,103276,0,42906,0,0,3761,135363,0,0,308869,470250,65363,10809,0,135,98,0,177,12,46,0,0,8,0,0,0,1,61,0,0,39,220,22,16,755,1593986,539,1348622,55,319678,8,42906,63,362584,47,276772,453,916914,296,450327,238,310727,58,139600,12.8010142085487,4.15888308335967,12.6750726463093,4.02535169073515,10.6667902617685,2.19722457733622,13.0177314851249,5.6937321388027,11.8465436326085,4.07753744390572,9.28822691063325,2.83321334405622,3.68887945411394,0,0,0,0,10.6667902617685,2.19722457733622,8.23270600986098,0.693147180559945,0,0,11.0877269271717,3.13549421592915,4.59511985013459,0,0,0,10.5002614884385,2.56494935746154
"389"," E44-05M","C","M","GDX"," Colin",62545,55460,388,191089,269301,339053,0,83247,0,0,0,63277,0,0,23103,197647,507058,7832,1,32,27,1,102,48,44,0,0,16,0,0,0,0,23,0,0,3,73,45,3,281,684588,200,936892,6,30935,16,83247,22,114182,-10,-52312,133,315652,218,863108,126,254754,92,608354,11.6455577034768,3.13549421592915,10.3396758332871,1.94591014905531,11.3295793835301,2.83321334405622,13.6682962656821,5.3890717298165,13.3185138721347,4.53259949315326,8.96610085736724,1.38629436111989,1.38629436111989,0,0,0,0,11.3295793835301,2.83321334405622,0,0,0,0,13.1363826466114,3.8286413964891,3.3322045101752,0.693147180559945,5.96357934361845,0.693147180559945,12.5035887054338,3.89182029811063
